Source,AName,AType,ASource,Target,BName,BType,BSource
FD10326,osteoporosis,disease,faers,FG1209,GH1,gene,MalaCards
FD10326,osteoporosis,disease,faers,FG0110,AHSG,gene,MalaCards
FD10326,osteoporosis,disease,faers,FG1595,JUN,gene,MalaCards
FD10326,osteoporosis,disease,faers,FG1427,HSD11B1,gene,MalaCards
FD10326,osteoporosis,disease,faers,FG0744,CYP24A1,gene,MalaCards
FD10326,osteoporosis,disease,faers,FG0624,CNR2,gene,MalaCards
FD10326,osteoporosis,disease,faers,FG1545,IL7,gene,MalaCards
FD10326,osteoporosis,disease,faers,FG0310,BMP4,gene,MalaCards
FD10326,osteoporosis,disease,faers,FG1211,GHR,gene,MalaCards
FD10326,osteoporosis,disease,faers,FG1803,LOX,gene,MalaCards
FD10326,osteoporosis,disease,faers,FG2624,PLOD1,gene,MalaCards
FD10326,osteoporosis,disease,faers,FG1498,IGFBP4,gene,MalaCards
FD10326,osteoporosis,disease,faers,FG3067,SMAD3,gene,MalaCards
FD10326,osteoporosis,disease,faers,FG3131,SP1,gene,MalaCards
FD10326,osteoporosis,disease,faers,FG3382,TRAF6,gene,MalaCards
FD10326,osteoporosis,disease,faers,FG1464,IAPP,gene,MalaCards
FD10326,osteoporosis,disease,faers,FG2359,NFATC1,gene,MalaCards
FD10326,osteoporosis,disease,faers,FG2391,NOG,gene,MalaCards
FD10326,osteoporosis,disease,faers,FG1865,MAPK3,gene,MalaCards
FD10326,osteoporosis,disease,faers,FG2220,MMP3,gene,MalaCards
FD10326,osteoporosis,disease,faers,FG1703,LEPR,gene,MalaCards
FD10326,osteoporosis,disease,faers,FG3183,STAT3,gene,MalaCards
FD10326,osteoporosis,disease,faers,FG3284,TGM2,gene,MalaCards
FD10326,osteoporosis,disease,faers,FG0633,COL2A1,gene,MalaCards
FD10326,osteoporosis,disease,faers,FG1134,FSHR,gene,MalaCards
FD10326,osteoporosis,disease,faers,FG3278,TGFB2,gene,MalaCards
FD10326,osteoporosis,disease,faers,FG0623,CNR1,gene,MalaCards
FD10326,osteoporosis,disease,faers,FG3066,SMAD2,gene,MalaCards
FD10326,osteoporosis,disease,faers,FG2483,OVGP1,gene,MalaCards
FD10326,osteoporosis,disease,faers,FG1499,IGFBP5,gene,MalaCards
FD10326,osteoporosis,disease,faers,FG0740,CYP1A1,gene,MalaCards
FD10326,osteoporosis,disease,faers,FG1496,IGFBP2,gene,MalaCards
FD10326,osteoporosis,disease,faers,FG2222,MMP8,gene,MalaCards
FD10326,osteoporosis,disease,faers,FG1428,HSD11B2,gene,MalaCards
FD10326,osteoporosis,disease,faers,FG0559,CFTR,gene,MalaCards
FD10326,osteoporosis,disease,faers,FG1716,LIF,gene,MalaCards
FD10326,osteoporosis,disease,faers,FG3019,SLC26A2,gene,MalaCards
FD10326,osteoporosis,disease,faers,FG2992,SLC12A3,gene,MalaCards
FD10326,osteoporosis,disease,faers,FG1524,IL1RAPL2,gene,MalaCards
FD10326,osteoporosis,disease,faers,FG2909,SCG5,gene,MalaCards
FD10326,osteoporosis,disease,faers,FG1702,LEPQTL1,gene,MalaCards
FD10338,osteosis,disease,faers,FG2980,SHOX,gene,MalaCards
FD10345,otitis media,disease,faers,FG0000,A2ML1,gene,MalaCards
FD10345,otitis media,disease,faers,FG2290,MUC5AC,gene,MalaCards
FD10345,otitis media,disease,faers,FG2846,RNASE3,gene,MalaCards
FD10345,otitis media,disease,faers,FG1880,MBL2,gene,MalaCards
FD10345,otitis media,disease,faers,FG0494,CD79A,gene,MalaCards
FD10345,otitis media,disease,faers,FG3306,TLR2,gene,MalaCards
FD10345,otitis media,disease,faers,FG1678,LACTB,gene,MalaCards
FD10345,otitis media,disease,faers,FG0426,CCL11,gene,MalaCards
FD10345,otitis media,disease,faers,FG1501,IGHE,gene,MalaCards
FD10357,otospondylomegaepiphyseal dysplasia,disease,faers,FG0630,COL11A2,gene,MalaCards
FD10357,otospondylomegaepiphyseal dysplasia,disease,faers,FG0633,COL2A1,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG0696,CTNNB1,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2470,OPCML,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG0507,CDH1,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2584,PIK3CA,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2701,PRKN,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG0324,BRCA1,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG0123,AKT1,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG0325,BRCA2,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG3361,TP53,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG0969,ERBB2,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG0323,BRAF,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2741,PTEN,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG1658,KRAS,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2243,MSH2,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2245,MSH6,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG0568,CHEK2,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2636,PMS2,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG0234,ATM,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG0327,BRIP1,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2498,PALB2,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2329,NBN,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2008,MIR200A,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2239,MRE11,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG1939,MIR125A,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2075,MIR34C,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2023,MIR214,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2009,MIR200B,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2010,MIR200C,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2188,MIRLET7D,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG1859,MAP3K1,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2096,MIR429,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2872,RRAS2,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG0338,BUB1B,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2187,MIRLET7C,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG1964,MIR146A,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2030,MIR223,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2055,MIR31,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2020,MIR210,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2098,MIR432,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2193,MIRLET7I,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2192,MIRLET7G,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2087,MIR377,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2086,MIR376C,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2074,MIR34B,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2085,MIR376B,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2066,MIR337,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2113,MIR495,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2084,MIR376A1,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2185,MIRLET7A3,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2777,PVT1,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG1403,HOTAIR,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG0528,CDKN2B,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG3436,UCA1,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG1182,GAS5,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2349,NEAT1,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG1332,HAGLR,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG3419,TUG1,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG0549,CERNA2,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG1324,H19,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2481,OVAAL,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG1410,HOXA11,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG1849,MALAT1,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG3518,XIST,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2821,RECK,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG0529,CDKN2B-AS1,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG1722,LINC-ROR,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG1022,FAM215A,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG1411,HOXA11-AS,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG0669,CRNDE,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG0414,CCAT2,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG1723,LINC00092,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG1323,H1-3,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG3153,SRA1,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG1503,IGSF9B,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2765,PTPRD-AS1,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG0780,DCST1-AS1,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG3541,ZFAS1,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG0413,CCAT1,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2229,MNX1-AS1,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG0848,DNM3OS,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG0092,AFAP1-AS1,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG0291,BCYRN1,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG3146,SPRY4-IT1,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG3094,SNHG16,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG1828,LUCAT1,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG1734,LINC00472,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2328,NBAT1,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG1910,MEG3,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG1736,LINC00515,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG1921,MIAT,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG3127,SOX2-OT,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2032,MIR22HG,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG3134,SPAAR,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG3097,SNHG20,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG0217,ASAP1-IT1,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG3341,TNFRSF19,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG1756,LINC01088,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG0265,BACE1-AS,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2389,NNT-AS1,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG1168,GACAT3,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG0386,CARS2,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG0875,DUXAP10,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG0953,ENTPD3-AS1,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG0977,ERLNC1,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG1743,LINC00623,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG1773,LINC01772,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG1799,LOC100128310,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2137,MIR583HG,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG3550,ZNF300P1,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2285,MUC16,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2019,MIR21,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG1963,MIR145,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG1959,MIR141,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG1987,MIR182,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG1961,MIR143,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2050,MIR30A,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG1940,MIR125B1,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2028,MIR221,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG1958,MIR140,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2029,MIR222,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2054,MIR30E,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2095,MIR424,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG1974,MIR155,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG1988,MIR183,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG1928,MIR100,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG1970,MIR150,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2129,MIR542,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2065,MIR335,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2015,MIR206,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG1972,MIR152,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG1953,MIR134,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG1936,MIR10B,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG1942,MIR126,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG1933,MIR106B,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2047,MIR29C,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2090,MIR381,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG1960,MIR142,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2031,MIR224,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2106,MIR485,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2049,MIR302C,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2064,MIR331,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG0855,DPH1,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2045,MIR29A,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2181,MIR99A,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG1999,MIR195,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2112,MIR494,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2040,MIR26B,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG1965,MIR146B,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2021,MIR211,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2189,MIRLET7E,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2006,MIR199B,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2151,MIR622,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG1943,MIR127,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2082,MIR374A,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2076,MIR361,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2133,MIR572,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2120,MIR508,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2043,MIR296,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2115,MIR498,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2147,MIR608,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG1989,MIR184,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG1995,MIR190A,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2072,MIR346,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2156,MIR637,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2130,MIR551A,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2094,MIR422A,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2108,MIR487B,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2126,MIR518B,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2165,MIR663A,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2146,MIR605,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2152,MIR627,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG0024,ABCG2,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2125,MIR515-1,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2246,MSLN,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG1966,MIR147A,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2148,MIR611,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2155,MIR635,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2159,MIR648,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2162,MIR657,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2164,MIR662,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG1651,KLK8,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG0895,EGFR,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG0273,BARD1,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2284,MUC1,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2202,MLH1,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG0959,EPCAM,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG0524,CDKN1A,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG1105,FOLR1,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2572,PGR,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG0301,BIRC5,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG3476,VEGFA,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG1268,GPR68,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG0970,ERBB3,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG1862,MAPK1,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG0525,CDKN1B,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG0168,ANXA5,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG3183,STAT3,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG0980,ESR1,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2753,PTK2,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG3500,WFDC2,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2217,MMP2,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG1595,JUN,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG0008,ABCB1,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG1672,KRT7,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG3333,TNFRSF10B,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG0396,CASP3,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG0124,AKT2,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2380,NME1,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG0972,ERCC1,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2223,MMP9,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG3358,TOP1,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG0894,EGF,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG0604,CLDN3,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2304,MYC,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG1369,HIF1A,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG0481,CD44,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG1443,HSPB1,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG1649,KLK6,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2612,PLAU,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG0125,AKT3,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG0445,CCND1,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG3288,THBS1,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG0286,BCL2L1,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG0605,CLDN4,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG1131,FSCN1,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2503,PARP1,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG3082,SNAI2,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG0985,ETS1,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG1865,MAPK3,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG0013,ABCC1,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2439,NRG1,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG0960,EPHA2,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG1642,KLK10,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG1810,LPAR3,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG0512,CDH2,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG0759,DAB2,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2870,RPS6KB1,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG1648,KLK5,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2215,MMP14,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2297,MVP,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG3517,XIAP,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG1553,INHA,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG1902,MDM2,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG1134,FSHR,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG0676,CSF1,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG3347,TNFSF10,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG0274,BAX,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG3263,TERT,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2613,PLAUR,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG0026,ABL1,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG1398,HNF1B,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG0519,CDK4,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG0284,BCL2,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG0400,CASP8,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG1620,KDR,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2635,PMS1,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG1311,GSTP1,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG1250,GNRHR,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG3189,STK11,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG1040,FBLN1,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2947,SERPINB5,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG2272,MTA1,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG0145,ALPP,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG3417,TUBB,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG0611,CLEC3B,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG0981,ESR2,gene,MalaCards
FD10364,ovarian cancer,disease,faers,FG1647,KLK4,gene,MalaCards
